date,league,home_team,away_team,home_rank,away_rank,home_form,away_form,home_expected_goals,away_expected_goals,home_goals,away_goals,result,prob_home,prob_draw,prob_away
2018-05-08,EPL,Brighton,Newcastle,12,1,0.526,0.71,1.496,0.933,1,0,H,0.54,0.061,0.399
2018-05-08,EPL,Burnley,ManCity,6,15,0.649,0.471,1.868,0.648,3,0,H,0.807,0.048,0.145
2018-05-09,EPL,Everton,Newcastle,8,7,0.534,0.687,1.656,0.825,3,1,H,0.723,0.048,0.229
2018-05-09,EPL,CrystalPalace,Fulham,17,2,0.479,0.161,1.379,0.77,1,2,A,0.435,0.117,0.448
2018-05-10,EPL,Wolves,Nottingham,8,9,0.74,0.595,1.363,1.053,1,1,D,0.296,0.048,0.657
2018-05-10,EPL,Brighton,Newcastle,14,12,0.971,0.634,1.894,0.819,3,2,H,0.635,0.048,0.317
2018-05-11,EPL,Luton,Burnley,9,12,0.624,0.45,1.588,0.808,2,0,H,0.593,0.048,0.359
2018-05-11,EPL,Wolves,ManUnited,13,15,0.793,0.156,1.477,0.825,2,1,H,0.392,0.05,0.559
2018-05-11,EPL,Chelsea,Wolves,8,8,0.21,0.634,1.428,0.825,0,1,A,0.647,0.048,0.305
2018-05-11,EPL,Brighton,Arsenal,11,8,0.898,0.352,1.909,0.669,1,1,D,0.68,0.048,0.272
2018-05-13,EPL,Tottenham,CrystalPalace,11,9,0.373,0.281,1.379,0.778,2,1,H,0.521,0.072,0.406
2018-05-13,EPL,ManCity,Luton,5,14,0.578,0.31,1.706,0.659,2,0,H,0.746,0.048,0.206
2018-05-14,EPL,WestHam,Everton,12,10,0.313,0.49,1.316,0.878,1,1,D,0.477,0.099,0.423
2018-05-14,EPL,Arsenal,Nottingham,7,13,0.374,0.204,1.146,0.896,2,0,H,0.309,0.048,0.643
2018-05-16,EPL,CrystalPalace,ManCity,12,8,0.079,0.728,1.437,0.807,5,0,H,0.769,0.048,0.184
2018-05-17,EPL,Sheffield,CrystalPalace,2,13,0.16,0.521,1.224,0.891,2,1,H,0.472,0.103,0.426
2018-05-17,EPL,Sheffield,Brentford,4,3,0.057,0.221,1.194,0.75,3,0,H,0.502,0.084,0.414
2018-05-19,EPL,CrystalPalace,AstonVilla,15,2,0.437,0.475,1.484,0.813,1,1,D,0.619,0.048,0.333
2018-05-19,EPL,Brentford,Newcastle,14,8,0.056,0.859,1.094,1.069,3,2,H,0.415,0.086,0.499
2018-05-19,EPL,Fulham,ManCity,6,8,0.541,0.42,1.683,0.704,2,0,H,0.686,0.048,0.266
2018-05-19,EPL,Nottingham,ManCity,15,11,0.112,0.354,1.169,0.841,1,0,H,0.441,0.121,0.438
2018-05-19,EPL,Sheffield,Nottingham,1,4,0.559,0.653,0.945,1.273,1,1,D,0.048,0.048,0.905
2018-05-21,EPL,Sheffield,Newcastle,12,1,0.458,0.44,1.456,0.824,3,2,H,0.513,0.077,0.409
2018-05-24,EPL,Newcastle,Chelsea,8,1,0.687,0.66,1.285,1.109,1,1,D,0.271,0.048,0.682
2018-05-24,EPL,ManUnited,Arsenal,20,1,0.833,0.506,1.762,0.799,3,0,H,0.563,0.048,0.389
2018-05-26,EPL,Wolves,CrystalPalace,9,16,0.268,0.291,0.911,1.039,4,1,H,0.217,0.048,0.735
2018-05-26,EPL,Tottenham,Arsenal,12,7,0.462,0.679,1.491,0.899,3,1,H,0.602,0.048,0.351
2018-05-26,EPL,CrystalPalace,Bournemouth,10,7,0.572,0.742,1.35,1.056,1,1,D,0.391,0.049,0.56
2018-05-27,EPL,AstonVilla,Chelsea,11,11,0.122,0.025,0.993,0.825,1,1,D,0.291,0.048,0.662
2018-05-29,EPL,Sheffield,Wolves,4,20,0.322,0.782,1.102,1.134,1,2,A,0.336,0.048,0.616
2018-05-30,EPL,Bournemouth,Sheffield,16,16,0.244,0.067,1.501,0.565,3,1,H,0.71,0.048,0.242
2018-06-04,EPL,Fulham,Bournemouth,4,12,0.355,0.193,1.006,0.973,1,1,D,0.221,0.048,0.732
2018-06-04,EPL,Brentford,Bournemouth,1,10,0.823,0.747,1.543,1.031,0,0,D,0.404,0.068,0.528
2018-06-08,EPL,Newcastle,AstonVilla,12,11,0.348,0.246,1.5,0.677,1,0,H,0.66,0.048,0.292
2018-06-08,EPL,Fulham,Everton,3,8,0.834,0.401,1.748,0.766,2,1,H,0.594,0.048,0.358
2018-06-09,EPL,Brentford,AstonVilla,10,20,0.229,0.894,1.156,1.109,1,3,A,0.387,0.048,0.566
2018-06-09,EPL,Newcastle,Liverpool,15,15,0.283,0.51,1.253,0.914,1,1,D,0.431,0.111,0.459
2018-06-10,EPL,Brighton,Newcastle,10,11,0.301,0.064,1.204,0.774,1,1,D,0.393,0.052,0.555
2018-06-10,EPL,Wolves,CrystalPalace,5,8,0.398,0.45,1.458,0.804,5,0,H,0.591,0.048,0.362
2018-06-10,EPL,Luton,Newcastle,16,9,0.614,0.366,1.427,0.873,3,1,H,0.413,0.083,0.504
2018-06-12,EPL,ManCity,CrystalPalace,5,15,0.756,0.758,1.728,0.892,0,1,A,0.628,0.048,0.325
2018-06-13,EPL,Fulham,Wolves,17,6,0.291,0.624,1.217,0.986,1,1,D,0.41,0.079,0.511
2018-06-14,EPL,Burnley,Liverpool,8,7,0.375,0.633,1.305,0.966,4,0,H,0.428,0.107,0.465
2018-06-15,EPL,Luton,Tottenham,1,5,0.355,0.469,1.39,0.839,2,1,H,0.568,0.048,0.385
2018-06-16,EPL,Wolves,Nottingham,2,11,0.212,0.796,1.375,0.924,1,0,H,0.612,0.048,0.34
2018-06-17,EPL,Nottingham,Bournemouth,12,14,0.081,0.68,1.167,0.96,1,1,D,0.459,0.111,0.431
2018-06-17,EPL,Newcastle,Tottenham,12,9,0.567,0.248,1.522,0.747,5,0,H,0.564,0.048,0.389
2018-06-20,EPL,Wolves,Luton,13,4,0.616,0.216,1.302,0.893,0,1,A,0.327,0.048,0.625
2018-06-20,EPL,CrystalPalace,ManCity,3,16,0.724,0.305,1.678,0.731,2,1,H,0.611,0.048,0.342
2018-06-20,EPL,Chelsea,Luton,11,8,0.174,0.725,1.585,0.748,0,0,D,0.767,0.048,0.185
2018-06-20,EPL,Burnley,Luton,1,4,0.411,0.7,1.23,1.054,3,1,H,0.349,0.048,0.603
2018-06-22,EPL,CrystalPalace,Luton,7,12,0.461,0.684,1.232,1.066,0,1,A,0.332,0.048,0.62
2018-06-22,EPL,Arsenal,Liverpool,8,8,0.12,0.244,1.381,0.665,0,0,D,0.611,0.048,0.342
2018-06-23,EPL,Fulham,Wolves,14,13,0.801,0.498,1.471,0.969,2,2,D,0.384,0.048,0.569
2018-06-23,EPL,Chelsea,Fulham,5,9,0.891,0.589,1.792,0.835,1,1,D,0.6,0.048,0.353
2018-06-25,EPL,Tottenham,Wolves,17,17,0.689,0.356,1.444,0.887,2,1,H,0.401,0.065,0.534
2018-06-27,EPL,ManCity,CrystalPalace,14,14,0.822,0.449,1.51,0.933,3,1,H,0.398,0.06,0.542
2018-06-27,EPL,Wolves,Brighton,11,13,0.649,0.126,1.285,0.881,1,0,H,0.29,0.048,0.663
2018-06-27,EPL,Sheffield,Chelsea,10,1,0.6,0.639,1.439,0.969,1,0,H,0.43,0.11,0.46
2018-06-28,EPL,Brentford,AstonVilla,1,10,0.726,0.211,1.593,0.748,1,0,H,0.504,0.083,0.413
2018-06-29,EPL,Sheffield,ManCity,9,9,0.163,0.156,1.395,0.637,0,1,A,0.666,0.048,0.287
2018-07-01,EPL,Wolves,Tottenham,13,10,0.808,0.44,1.626,0.85,1,0,H,0.488,0.093,0.419
2018-07-01,EPL,Brighton,ManCity,15,15,0.732,0.936,1.62,1.023,3,0,H,0.52,0.073,0.407
2018-07-01,EPL,Wolves,Burnley,12,15,0.657,0.771,1.556,0.969,2,2,D,0.529,0.068,0.403
2018-07-02,EPL,Luton,Wolves,7,20,0.732,0.704,1.585,0.952,2,0,H,0.502,0.084,0.414
2018-07-02,EPL,Fulham,Wolves,15,7,0.456,0.83,1.625,0.872,1,2,A,0.719,0.048,0.233
2018-07-03,EPL,Nottingham,Brighton,14,2,0.656,0.962,1.482,1.092,1,1,D,0.432,0.114,0.454
2018-07-03,EPL,Brentford,Chelsea,8,12,0.191,0.388,1.377,0.752,2,0,H,0.625,0.048,0.328
2018-07-04,EPL,Brentford,Burnley,1,3,0.295,0.491,1.605,0.688,2,0,H,0.814,0.048,0.138
2018-07-04,EPL,Newcastle,Bournemouth,8,12,0.188,0.6,0.87,1.158,1,3,A,0.169,0.048,0.783
2018-07-05,EPL,Burnley,Arsenal,20,7,0.406,0.473,1.571,0.745,2,2,D,0.613,0.048,0.339
2018-07-05,EPL,CrystalPalace,Brighton,5,5,0.648,0.412,1.787,0.675,2,0,H,0.772,0.048,0.18
2018-07-06,EPL,WestHam,AstonVilla,14,9,0.566,0.562,1.301,1.013,4,1,H,0.377,0.048,0.575
2018-07-08,EPL,Newcastle,Luton,17,3,0.147,0.506,1.234,0.873,1,0,H,0.482,0.096,0.421
2018-07-08,EPL,Bournemouth,Fulham,7,14,0.082,0.48,1.375,0.748,0,0,D,0.674,0.048,0.278
2018-07-08,EPL,Fulham,Everton,13,3,0.46,0.828,1.217,1.133,0,0,D,0.349,0.048,0.603
2018-07-09,EPL,Newcastle,Wolves,11,11,0.431,0.159,1.282,0.812,1,0,H,0.404,0.069,0.526
2018-07-09,EPL,Everton,Tottenham,17,17,0.669,0.143,1.563,0.718,1,0,H,0.515,0.076,0.409
2018-07-09,EPL,Liverpool,Nottingham,14,10,0.246,0.887,1.305,1.018,3,3,D,0.513,0.078,0.41
2018-07-10,EPL,Brighton,ManUnited,10,6,0.779,0.412,1.625,0.828,2,0,H,0.526,0.069,0.404
2018-07-11,EPL,Bournemouth,Nottingham,3,11,0.498,0.684,1.551,0.876,1,0,H,0.55,0.055,0.395
2018-07-12,EPL,Brentford,ManUnited,20,13,0.575,0.824,1.248,1.155,1,3,A,0.269,0.048,0.683
2018-07-12,EPL,Everton,Bournemouth,9,1,0.41,0.208,1.62,0.608,1,0,H,0.637,0.048,0.315
2018-07-13,EPL,ManCity,Brentford,18,12,0.214,0.234,1.138,0.851,0,1,A,0.384,0.048,0.569
2018-07-14,EPL,Burnley,Wolves,10,11,0.773,0.175,1.408,0.869,2,2,D,0.332,0.048,0.62
2018-07-15,EPL,Wolves,AstonVilla,4,7,0.497,0.667,1.219,1.081,2,1,H,0.347,0.048,0.605
2018-07-15,EPL,Burnley,Arsenal,1,14,0.587,0.337,1.52,0.791,1,2,A,0.507,0.081,0.412
2018-07-16,EPL,Everton,AstonVilla,15,4,0.306,0.811,1.242,1.051,1,1,D,0.42,0.095,0.485
2018-07-16,EPL,Luton,Newcastle,6,8,0.504,0.749,1.275,1.081,1,0,H,0.38,0.048,0.573
2018-07-16,EPL,Burnley,ManUnited,10,12,0.196,0.682,1.241,0.958,2,2,D,0.47,0.104,0.426
2018-07-16,EPL,Chelsea,CrystalPalace,14,13,0.373,0.64,1.342,0.944,3,1,H,0.457,0.111,0.431
2018-07-17,EPL,Fulham,Brighton,15,10,0.503,0.336,1.481,0.784,1,0,H,0.52,0.073,0.407
2018-07-18,EPL,AstonVilla,WestHam,12,11,0.909,0.751,1.404,1.154,0,1,A,0.277,0.048,0.676
2018-07-18,EPL,Burnley,Everton,5,7,0.574,0.31,1.596,0.727,2,0,H,0.596,0.048,0.356
2018-07-19,EPL,Fulham,Bournemouth,5,20,0.075,0.412,1.421,0.689,1,1,D,0.693,0.048,0.26
2018-07-19,EPL,Chelsea,CrystalPalace,15,13,0.601,0.587,1.737,0.759,1,1,D,0.669,0.048,0.283
2018-07-19,EPL,CrystalPalace,Tottenham,11,10,0.493,0.58,1.444,0.902,0,1,A,0.482,0.096,0.421
2018-07-21,EPL,Brighton,Newcastle,12,15,0.168,0.716,1.287,0.932,6,1,H,0.546,0.057,0.397
2018-07-21,EPL,CrystalPalace,WestHam,15,8,0.565,0.554,1.364,0.97,1,0,H,0.405,0.07,0.525
2018-07-21,EPL,Chelsea,Wolves,10,5,0.394,0.502,0.668,1.326,0,1,A,0.048,0.048,0.905
2018-07-22,EPL,ManUnited,Burnley,18,9,0.26,0.645,1.254,0.959,1,1,D,0.438,0.122,0.441
2018-07-22,EPL,Arsenal,Liverpool,3,10,0.413,0.73,1.435,0.936,1,1,D,0.539,0.061,0.399
2018-07-23,EPL,CrystalPalace,Arsenal,11,11,0.814,0.523,1.532,0.945,0,0,D,0.408,0.076,0.515
2018-07-24,EPL,Chelsea,WestHam,10,10,0.454,0.285,1.356,0.824,2,3,A,0.431,0.112,0.457
2018-07-26,EPL,Brighton,WestHam,7,6,0.347,0.402,1.472,0.756,1,0,H,0.638,0.048,0.314
2018-07-26,EPL,Burnley,Nottingham,10,6,0.131,0.487,0.963,1.032,1,2,A,0.276,0.048,0.677
2018-07-26,EPL,Fulham,Nottingham,11,9,0.905,0.45,1.564,0.93,4,1,H,0.411,0.08,0.508
2018-07-26,EPL,WestHam,Fulham,8,1,0.629,0.824,1.53,0.996,4,1,H,0.501,0.085,0.414
2018-07-28,EPL,Brighton,AstonVilla,7,14,0.145,0.059,1.3,0.652,2,0,H,0.582,0.048,0.37
2018-07-29,EPL,AstonVilla,Sheffield,1,10,0.271,0.66,1.405,0.873,1,2,A,0.61,0.048,0.342
2018-07-29,EPL,Liverpool,Bournemouth,4,19,0.154,0.856,1.232,1.017,2,2,D,0.499,0.086,0.415
2018-07-31,EPL,ManCity,ManUnited,7,1,0.427,0.398,1.351,0.863,2,0,H,0.436,0.118,0.446
2018-07-31,EPL,Tottenham,Fulham,11,10,0.648,0.52,1.494,0.905,0,3,A,0.443,0.12,0.437
2018-07-31,EPL,Liverpool,Luton,6,10,0.266,0.811,1.46,0.897,2,1,H,0.632,0.048,0.321
2018-08-01,EPL,Liverpool,ManCity,18,3,0.202,0.578,1.357,0.845,1,0,H,0.607,0.048,0.345
2018-08-02,EPL,ManCity,Brighton,15,13,0.123,0.613,1.755,0.575,1,1,D,0.863,0.048,0.09
2018-08-03,EPL,Nottingham,Arsenal,1,8,0.399,0.365,1.431,0.788,0,0,D,0.573,0.048,0.379
2018-08-03,EPL,Luton,Burnley,1,8,0.163,0.378,1.289,0.793,3,0,H,0.57,0.048,0.382
2018-08-04,EPL,Newcastle,Liverpool,7,16,0.116,0.794,1.521,0.794,1,1,D,0.84,0.048,0.112
2018-08-04,EPL,Fulham,Luton,14,12,0.273,0.121,1.323,0.71,3,1,H,0.506,0.082,0.412
2018-08-05,EPL,Newcastle,Brighton,10,13,0.214,0.984,1.178,1.126,1,1,D,0.416,0.087,0.497
2018-08-07,EPL,Luton,Fulham,17,15,0.497,0.27,1.604,0.677,0,1,A,0.67,0.048,0.282
2018-08-07,EPL,Bournemouth,Burnley,7,12,0.56,0.703,1.907,0.681,1,1,D,0.84,0.048,0.112
2018-08-08,EPL,Burnley,WestHam,19,10,0.656,0.166,1.555,0.727,2,0,H,0.498,0.087,0.415
2018-08-09,EPL,Nottingham,Luton,6,1,0.789,0.574,1.569,0.932,5,2,H,0.437,0.121,0.442
2018-08-11,EPL,Tottenham,ManCity,6,11,0.071,0.072,1.206,0.689,0,3,A,0.521,0.072,0.406
2018-08-14,EPL,AstonVilla,WestHam,8,13,0.512,0.304,1.311,0.883,1,1,D,0.382,0.048,0.57
2018-08-18,EPL,Bournemouth,Sheffield,15,16,0.627,0.144,1.387,0.814,0,1,A,0.375,0.048,0.578
2018-08-18,EPL,Nottingham,Luton,8,5,0.339,0.913,1.367,1.025,4,1,H,0.511,0.079,0.41
2018-08-19,EPL,Nottingham,Arsenal,7,14,0.23,0.266,1.422,0.689,0,1,A,0.636,0.048,0.316
2018-08-20,EPL,Liverpool,CrystalPalace,12,4,0.773,0.3,1.554,0.826,1,0,H,0.434,0.116,0.449
2018-08-21,EPL,Newcastle,AstonVilla,10,19,0.407,0.419,1.02,1.074,1,1,D,0.173,0.048,0.78
2018-08-21,EPL,Fulham,Bournemouth,12,10,0.728,0.736,1.455,1.046,2,0,H,0.407,0.074,0.519
2018-08-21,EPL,Nottingham,Liverpool,17,19,0.72,0.738,1.698,0.889,1,0,H,0.607,0.048,0.346
2018-08-22,EPL,Chelsea,Sheffield,8,4,0.735,0.446,1.589,0.848,0,1,A,0.499,0.086,0.415
2018-08-22,EPL,Burnley,ManCity,11,4,0.326,0.51,1.408,0.832,2,1,H,0.584,0.048,0.369
2018-08-23,EPL,Burnley,Tottenham,1,10,0.33,0.629,1.243,0.987,0,2,A,0.407,0.073,0.52
2018-08-23,EPL,CrystalPalace,Fulham,15,6,0.472,0.629,1.4,0.941,4,0,H,0.457,0.112,0.431
2018-08-23,EPL,WestHam,Everton,10,19,0.582,0.684,1.374,1.022,1,1,D,0.403,0.067,0.53
2018-08-25,EPL,Bournemouth,AstonVilla,6,16,0.784,0.685,1.806,0.824,4,1,H,0.688,0.048,0.264
2018-08-25,EPL,Brentford,Everton,7,5,0.294,0.463,1.543,0.716,1,1,D,0.779,0.048,0.173
2018-08-26,EPL,Everton,Tottenham,10,4,0.588,0.345,1.263,0.959,2,0,H,0.317,0.048,0.635
2018-08-26,EPL,Liverpool,Tottenham,10,11,0.218,0.175,1.072,0.871,0,0,D,0.308,0.048,0.644
2018-08-27,EPL,Fulham,AstonVilla,6,15,0.39,0.581,1.274,0.971,1,0,H,0.408,0.076,0.516
2018-08-27,EPL,Nottingham,Liverpool,17,2,0.363,0.488,1.549,0.748,4,0,H,0.695,0.048,0.257
2018-08-27,EPL,Newcastle,Bournemouth,8,10,0.647,0.653,1.483,0.964,0,0,D,0.436,0.119,0.445
2018-08-31,EPL,Brighton,Tottenham,18,18,0.599,0.666,1.17,1.15,2,2,D,0.283,0.048,0.669
2018-08-31,EPL,Brentford,ManUnited,12,7,0.272,0.339,1.314,0.804,4,1,H,0.503,0.084,0.413
2018-08-31,EPL,Sheffield,Brentford,11,10,0.256,0.593,1.208,0.966,0,1,A,0.419,0.092,0.489
2018-08-31,EPL,WestHam,CrystalPalace,16,4,0.808,0.067,1.205,0.969,1,0,H,0.216,0.048,0.737
2018-09-02,EPL,Everton,Wolves,13,5,0.53,0.669,1.315,1.033,3,0,H,0.38,0.048,0.573
2018-09-03,EPL,ManUnited,Sheffield,10,14,0.168,0.385,1.365,0.749,4,0,H,0.617,0.048,0.335
2018-09-03,EPL,AstonVilla,Nottingham,14,11,0.132,0.775,0.906,1.183,3,3,D,0.249,0.048,0.703
2018-09-07,EPL,Brentford,Sheffield,16,19,0.723,0.462,1.269,1.053,1,1,D,0.202,0.048,0.75
2018-09-08,EPL,Tottenham,Arsenal,6,1,0.87,0.479,1.612,0.898,2,1,H,0.434,0.115,0.451
2018-09-09,EPL,Fulham,WestHam,18,10,0.609,0.704,1.641,0.87,2,1,H,0.62,0.048,0.333
2018-09-09,EPL,Luton,Sheffield,1,8,0.591,0.242,1.438,0.807,1,1,D,0.432,0.113,0.455
2018-09-09,EPL,Burnley,Arsenal,8,13,0.397,0.564,1.466,0.844,1,1,D,0.598,0.048,0.354
2018-09-10,EPL,Nottingham,Tottenham,12,12,0.863,0.808,1.854,0.873,1,0,H,0.67,0.048,0.283
2018-09-11,EPL,Burnley,ManUnited,1,14,0.706,0.551,1.729,0.79,0,1,A,0.638,0.048,0.315
2018-09-11,EPL,WestHam,Burnley,3,18,0.669,0.482,1.829,0.684,4,0,H,0.781,0.048,0.171
2018-09-12,EPL,ManCity,Bournemouth,7,9,0.931,0.798,1.83,0.91,2,0,H,0.651,0.048,0.301
2018-09-12,EPL,AstonVilla,Brighton,11,18,0.448,0.56,1.485,0.85,0,2,A,0.557,0.051,0.392
2018-09-12,EPL,Luton,Newcastle,16,16,0.376,0.787,1.139,1.133,2,1,H,0.334,0.048,0.619
2018-09-13,EPL,Newcastle,Wolves,11,8,0.598,0.465,1.179,1.064,1,1,D,0.312,0.048,0.64
2018-09-14,EPL,WestHam,Sheffield,10,11,0.765,0.706,1.631,0.936,2,1,H,0.528,0.068,0.403
2018-09-14,EPL,CrystalPalace,AstonVilla,19,4,0.577,0.547,1.709,0.752,0,1,A,0.694,0.048,0.258
2018-09-16,EPL,Liverpool,Newcastle,16,9,0.584,0.732,1.477,0.976,0,1,A,0.471,0.103,0.426
2018-09-17,EPL,Liverpool,Arsenal,6,14,0.366,0.22,1.12,0.915,1,1,D,0.319,0.048,0.634
2018-09-21,EPL,ManCity,Wolves,6,11,0.537,0.638,1.503,0.904,3,0,H,0.552,0.054,0.394
2018-09-22,EPL,Luton,WestHam,8,11,0.246,0.798,0.972,1.195,2,0,H,0.253,0.048,0.699
2018-09-22,EPL,Brentford,Nottingham,7,11,0.927,0.537,1.688,0.895,2,2,D,0.478,0.099,0.423
2018-09-24,EPL,Luton,ManUnited,6,15,0.521,0.195,1.651,0.626,2,1,H,0.654,0.048,0.298
2018-09-24,EPL,Brighton,Chelsea,7,19,0.322,0.618,0.911,1.19,0,3,A,0.16,0.048,0.793
2018-09-24,EPL,Burnley,Arsenal,10,1,0.622,0.118,1.536,0.707,0,2,A,0.538,0.062,0.4
2018-09-24,EPL,Luton,Bournemouth,10,15,0.385,0.582,1.052,1.11,0,2,A,0.282,0.048,0.671
2018-09-25,EPL,Tottenham,Burnley,6,14,0.538,0.518,1.54,0.833,1,0,H,0.576,0.048,0.377
2018-09-26,EPL,Liverpool,Tottenham,8,3,0.161,0.693,1.187,0.983,1,1,D,0.433,0.114,0.453
2018-09-26,EPL,Brentford,AstonVilla,11,12,0.308,0.431,1.155,0.956,1,1,D,0.381,0.048,0.572
2018-09-26,EPL,Brentford,Luton,13,15,0.326,0.622,1.507,0.814,2,2,D,0.679,0.048,0.273
2018-09-27,EPL,Wolves,Brighton,16,12,0.376,0.21,1.325,0.785,2,1,H,0.438,0.122,0.439
2018-09-27,EPL,Luton,ManUnited,16,3,0.651,0.829,1.292,1.158,1,0,H,0.31,0.048,0.643
2018-09-28,EPL,Burnley,ManCity,3,8,0.599,0.135,1.484,0.739,2,0,H,0.474,0.101,0.425
2018-09-28,EPL,Wolves,Brentford,20,5,0.582,0.604,1.768,0.739,1,0,H,0.756,0.048,0.197
2018-09-29,EPL,Wolves,Bournemouth,11,4,0.717,0.441,1.384,0.97,2,0,H,0.35,0.048,0.602
2018-09-30,EPL,Liverpool,Burnley,15,12,0.922,0.527,1.829,0.799,0,3,A,0.648,0.048,0.304
2018-10-02,EPL,Brighton,Arsenal,3,11,0.228,0.378,1.201,0.874,2,0,H,0.422,0.098,0.48
2018-10-05,EPL,Tottenham,AstonVilla,9,6,0.488,0.306,1.502,0.753,0,0,D,0.589,0.048,0.364
2018-10-07,EPL,Burnley,Arsenal,17,4,0.37,0.722,1.762,0.709,2,2,D,0.882,0.048,0.071
2018-10-07,EPL,Brighton,Everton,13,14,0.102,0.375,1.333,0.741,1,0,H,0.649,0.048,0.303
2018-10-11,EPL,Brighton,Liverpool,7,4,0.766,0.744,1.432,1.079,0,2,A,0.355,0.048,0.597
2018-10-12,EPL,Tottenham,ManUnited,3,1,0.818,0.458,1.951,0.654,0,0,D,0.769,0.048,0.183
2018-10-14,EPL,ManUnited,Burnley,16,3,0.807,0.583,1.525,0.971,0,2,A,0.416,0.088,0.497
2018-10-15,EPL,Nottingham,Fulham,20,5,0.713,0.799,1.243,1.201,2,1,H,0.295,0.048,0.658
2018-10-16,EPL,ManUnited,Burnley,1,19,0.314,0.587,1.287,0.936,2,2,D,0.438,0.122,0.44
2018-10-16,EPL,Fulham,Burnley,1,14,0.543,0.413,1.622,0.74,2,1,H,0.657,0.048,0.296
2018-10-17,EPL,Arsenal,Everton,9,11,0.414,0.383,1.355,0.849,3,0,H,0.446,0.118,0.435
2018-10-17,EPL,Burnley,ManUnited,13,10,0.163,0.465,1.394,0.762,2,0,H,0.69,0.048,0.262
2018-10-18,EPL,Wolves,WestHam,5,2,0.72,0.869,1.575,1.02,0,2,A,0.494,0.089,0.417
2018-10-18,EPL,Liverpool,ManCity,1,10,0.632,0.374,1.189,1.034,0,0,D,0.155,0.048,0.798
2018-10-18,EPL,CrystalPalace,AstonVilla,14,5,0.739,0.196,0.989,1.132,3,2,H,0.081,0.048,0.871
2018-10-19,EPL,AstonVilla,Chelsea,18,8,0.318,0.448,1.034,1.043,0,0,D,0.235,0.048,0.717
2018-10-21,EPL,Luton,Brentford,5,20,0.786,0.43,1.81,0.72,1,0,H,0.714,0.048,0.239
2018-10-22,EPL,WestHam,Chelsea,12,4,0.769,0.14,1.264,0.946,3,1,H,0.212,0.048,0.74
2018-10-25,EPL,AstonVilla,Fulham,8,8,0.235,0.823,1.291,0.997,0,1,A,0.495,0.088,0.416
2018-10-26,EPL,Sheffield,Fulham,13,4,0.349,0.139,1.235,0.803,3,0,H,0.413,0.082,0.505
2018-10-26,EPL,CrystalPalace,Brighton,13,1,0.873,0.77,1.595,1.026,0,1,A,0.43,0.11,0.461
2018-10-27,EPL,Wolves,ManUnited,9,10,0.455,0.725,1.74,0.756,1,0,H,0.828,0.048,0.125
2018-10-27,EPL,WestHam,Fulham,14,12,0.55,0.576,1.498,0.887,0,1,A,0.553,0.053,0.394
2018-10-27,EPL,ManCity,Bournemouth,14,7,0.663,0.566,1.799,0.734,2,1,H,0.786,0.048,0.167
2018-10-27,EPL,Arsenal,AstonVilla,7,10,0.586,0.634,1.524,0.907,3,0,H,0.517,0.075,0.408
2018-10-29,EPL,ManUnited,Everton,11,10,0.569,0.214,1.425,0.796,2,1,H,0.429,0.109,0.462
2018-10-30,EPL,Arsenal,Fulham,9,9,0.522,0.448,1.309,0.945,0,0,D,0.361,0.048,0.591
2018-11-01,EPL,Fulham,WestHam,6,13,0.901,0.485,1.711,0.849,4,1,H,0.531,0.067,0.403
2018-11-02,EPL,Wolves,CrystalPalace,6,1,0.776,0.574,1.524,0.956,1,1,D,0.419,0.093,0.487
2018-11-02,EPL,Liverpool,AstonVilla,9,16,0.385,0.75,1.589,0.836,1,1,D,0.667,0.048,0.286
2018-11-03,EPL,Newcastle,Tottenham,16,15,0.479,0.346,1.389,0.838,1,0,H,0.439,0.122,0.438
2018-11-03,EPL,Bournemouth,CrystalPalace,19,11,0.214,0.414,1.208,0.878,4,0,H,0.428,0.107,0.465
2018-11-05,EPL,Bournemouth,Liverpool,10,13,0.614,0.51,1.328,0.993,1,0,H,0.371,0.048,0.581
2018-11-05,EPL,Tottenham,Wolves,12,7,0.654,0.451,1.919,0.609,1,2,A,0.782,0.048,0.17
2018-11-05,EPL,Liverpool,Everton,20,17,0.461,0.284,1.445,0.77,5,0,H,0.522,0.072,0.406
2018-11-05,EPL,Bournemouth,Brighton,1,4,0.757,0.447,1.554,0.879,3,0,H,0.438,0.123,0.439
2018-11-06,EPL,Liverpool,Everton,6,16,0.249,0.537,1.629,0.673,3,0,H,0.768,0.048,0.184
2018-11-06,EPL,Wolves,Burnley,17,14,0.248,0.934,1.062,1.192,3,1,H,0.307,0.048,0.645
2018-11-06,EPL,ManUnited,Burnley,6,8,0.352,0.312,1.208,0.891,2,0,H,0.354,0.048,0.598
2018-11-06,EPL,ManCity,Sheffield,13,10,0.527,0.889,1.665,0.897,2,1,H,0.705,0.048,0.248
2018-11-06,EPL,WestHam,Liverpool,16,4,0.607,0.519,1.586,0.83,0,2,A,0.592,0.048,0.36
2018-11-07,EPL,Luton,Brighton,8,10,0.742,0.914,1.436,1.135,1,0,H,0.36,0.048,0.592
2018-11-07,EPL,CrystalPalace,ManCity,20,8,0.676,0.829,1.578,0.986,2,1,H,0.529,0.068,0.403
2018-11-07,EPL,Arsenal,Fulham,15,14,0.348,0.442,1.674,0.645,2,0,H,0.82,0.048,0.132
